"ID";"Lagerort";"x_Koordinate";"y_Koordinate";"z_Koordinate"; 
"1947";"0";"2550";"7100";"4325"; 
"1948";"0";"2950";"7100";"4325"; 
"1949";"0";"3350";"7100";"4325"; 
"1950";"0";"3750";"7100";"4325"; 
"1951";"0";"4150";"7100";"4325"; 
"1952";"0";"4550";"7100";"4325"; 
"1953";"0";"4950";"7100";"4325"; 
"1954";"0";"5350";"7100";"4325"; 
"1955";"0";"5750";"7100";"4325"; 
"1956";"0";"6150";"7100";"4325"; 
"1957";"0";"6550";"7100";"4325"; 
"1958";"0";"6950";"7100";"4325"; 
"1959";"0";"7350";"7100";"4325"; 
"1960";"0";"7750";"7100";"4325"; 
"1961";"0";"150";"8000";"4325"; 
"1962";"0";"550";"8000";"4325"; 
"1963";"0";"950";"8000";"4325"; 
"1964";"0";"1350";"8000";"4325"; 
"1965";"0";"1750";"8000";"4325"; 
"1966";"0";"2150";"8000";"4325"; 
"1967";"0";"2550";"8000";"4325"; 
"1968";"0";"2950";"8000";"4325"; 
"1969";"0";"3350";"8000";"4325"; 
"1970";"0";"3750";"8000";"4325"; 
"1971";"0";"4150";"8000";"4325"; 
"1972";"0";"4550";"8000";"4325"; 
"1973";"0";"4950";"8000";"4325"; 
"1974";"0";"5350";"8000";"4325"; 
"1975";"0";"5750";"8000";"4325"; 
"1976";"0";"6150";"8000";"4325"; 
"1977";"0";"6550";"8000";"4325"; 
"1978";"0";"6950";"8000";"4325"; 
"1979";"0";"7350";"8000";"4325"; 
"1980";"0";"7750";"8000";"4325"; 
"1981";"0";"150";"9000";"4325"; 
"1982";"0";"550";"9000";"4325"; 
"1983";"0";"950";"9000";"4325"; 
"1984";"0";"1350";"9000";"4325"; 
"1985";"0";"1750";"9000";"4325"; 
"1986";"0";"2150";"9000";"4325"; 
"1987";"0";"2550";"9000";"4325"; 
"1988";"0";"2950";"9000";"4325"; 
"1989";"0";"3350";"9000";"4325"; 
"1990";"0";"3750";"9000";"4325"; 
"1991";"0";"4150";"9000";"4325"; 
"1992";"0";"4550";"9000";"4325"; 
"1993";"0";"4950";"9000";"4325"; 
"1994";"0";"5350";"9000";"4325"; 
"1995";"0";"5750";"9000";"4325"; 
"1996";"0";"6150";"9000";"4325"; 
"1997";"0";"6550";"9000";"4325"; 
"1998";"0";"6950";"9000";"4325"; 
"1999";"0";"7350";"9000";"4325"; 
"2000";"0";"7750";"9000";"4325"; 
